"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","netIncome","depreciationAndAmortization","deferredIncomeTax","stockBasedCompensation","changeInWorkingCapital","accountsReceivables","inventory","accountsPayables","otherWorkingCapital","otherNonCashItems","netCashProvidedByOperatingActivities","investmentsInPropertyPlantAndEquipment","acquisitionsNet","purchasesOfInvestments","salesMaturitiesOfInvestments","otherInvestingActivities","netCashProvidedByInvestingActivities","netDebtIssuance","longTermNetDebtIssuance","shortTermNetDebtIssuance","netStockIssuance","netCommonStockIssuance","commonStockIssuance","commonStockRepurchased","netPreferredStockIssuance","netDividendsPaid","commonDividendsPaid","preferredDividendsPaid","otherFinancingActivities","netCashProvidedByFinancingActivities","effectOfForexChangesOnCash","netChangeInCash","cashAtEndOfPeriod","cashAtBeginningOfPeriod","operatingCashFlow","capitalExpenditure","freeCashFlow","incomeTaxesPaid","interestPaid"
"2025-09-30","BSOFT.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1161020000,201750000,0,0,232810000,0,0,0,232810000,-91410000,1504170000,0,1960000,0,0,-450490000,-448530000,-17400000,-17400000,0,36850000,36850000,36850000,0,0,-1112010000,-1112010000,0,-219920000,-1312480000,-823600000,-1080440000,4422560000,5503000000,1504170000,-1504170000,0,0,0
"2025-09-30","BSOFT.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1161020000,201750000,0,0,232810000,0,0,0,232810000,-91410000,1504170000,0,1960000,0,0,-450490000,-448530000,-17400000,-17400000,0,36850000,36850000,36850000,0,0,-1112010000,-1112010000,0,-219920000,-1312480000,-823600000,-1080440000,4422560000,5503000000,1504170000,-1504170000,0,0,0
"2025-09-30","BTCY","USD","0001630113","2025-11-14","2025-11-14 15:38:49","2026","Q2",-690913,202141,0,6001,-9956,-248101,-472863,-638005,49117,908357,415630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6115,0,0,-501633,-507748,36169,-82832,308460,391292,415630,0,415630,0,0
"2025-09-30","BTGRF","THB","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",630393000,858142000,0,1178000,1207030000,497401000,0,-114753000,824382000,-1246703000,1450040000,-502684000,-597650000,-11356632000,5667931000,-1586907000,-8375942000,3617231000,-2070201000,5687432000,0,0,0,0,0,-861000,-861000,0,-2017666000,1598704000,-123163000,-5357203000,19300049000,24657252000,1450040000,-552867000,897173000,0,0
"2025-10-31","BTKRD","USD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q2",-425135,0,0,0,23634,-12050,0,0,35685,12899,-388602,-591817,0,0,0,0,-591817,0,0,0,990316,990316,990316,0,0,0,0,0,0,990316,-92.26857999991626,9804,17711,7906,-388602,0,-388603,0,0
"2025-10-31","BTKRF","USD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q2",-425135,0,0,0,23634,-12050,0,0,35685,12899,-388602,-591817,0,0,0,0,-591817,0,0,0,990316,990316,990316,0,0,0,0,0,0,990316,-92.26857999991626,9804,17711,7906,-388602,0,-388603,0,0
"2025-09-30","BTS-R.BK","THB","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",630393000,858142000,0,1178000,1207030000,497401000,0,-114753000,824382000,-2742053999,-45310999,-502684000,-597650000,-11356632000,5667931000,-2439082000,-9228117000,3617231000,-2070201000,5687432000,5249000,5249000,5249000,0,0,-861000,-861000,0,348530000,3970149000,-88738000,-5357203000,19300049000,24657252000,1450040000,-552867000,897173000,0,0
"2025-09-30","BTS.BK","THB","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",630393000,858142000,0,1178000,1207030000,497401000,0,-114753000,824382000,-2742053999,-45310999,-502684000,-597650000,-11356632000,5667931000,-2439082000,-9228117000,3617231000,-2070201000,5687432000,5249000,5249000,5249000,0,0,-861000,-861000,0,348530000,3970149000,-88738000,-5357203000,19300049000,24657252000,1450040000,-552867000,897173000,0,0
"2025-09-30","BTSGY","THB","0001546538","2025-09-30","2025-09-30 00:00:00","2026","Q2",630393000,858142000,0,1178000,1207030000,497401000,0,-114753000,824382000,-1246703000,1450040000,-502684000,-597650000,-11356632000,5667931000,-1586907000,-8375942000,3617231000,-2070201000,5687432000,0,0,0,0,0,-861000,-861000,0,-2017666000,1598704000,-123163000,-5357203000,19300049000,24657252000,1450040000,-552867000,897173000,0,0
"2025-09-30","BU.TO","CAD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-3593134,681871,0,0,-204993,158102,-454627,49803,41729,1136400,-1979856,-521417,0,0,0,0,-521417,0,0,0,0,0,0,0,0,0,0,0,-7654,-7654,31353,-2477574,1753942,4231516,-1979856,-521414,-2501270,0,0
"2025-10-31","BUKS","USD","0000015847","2025-12-11","2025-12-11 09:26:41","2026","Q2",5994000,1691000,0,130000,-6757000,771000,-940000,-7367000,779000,-1880000,-822000,-1851000,1571000,0,0,0,-280000,-1552000,-1552000,0,-1154000,-1154000,0,-1154000,0,0,0,0,0,-2706000,0,-3808000,29636000,33444000,-822000,-1851000,-2673000,1320000,503000
"2025-09-30","BURBY","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-34894261,252312350,0,0,-57709739,-8052521,-33552174,-16105043,0,-21473393,138234957,-50999304,0,0,0,0,-50999304,-301969568,-301969568,0,-6710434,-6710434,0,-6710434,0,0,0,0,-154340000,-463020004,-65090399,-440874750,608505000,1049379750,138234957,-32210087,106024870,0,0
"2025-09-30","BUX.CN","CAD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",-481393,86499,0,13773,-107093,-6445,0,0,-100648,6386,-481828,-8719,0,234426,823921,0,1049628,-36453,-36453,0,0,0,0,0,0,0,0,0,-21699,-58152,0,509648,721541,211893,-481828,-8719,-490547,0,0
"2025-09-30","BWLK.V","USD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",-530290,76353,0,-40544,184226,-337201,0,0,521427,110100,-200155,0,0,0,0,0,0,948,-1134540,1135488,265023,265023,265023,0,0,0,0,0,-79467,186504,-287,-13938,38175,52113,-200155,0,-200155,0,0
"2025-09-30","BWLKF","USD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",-530290,76353,0,-40544,184226,-337201,0,0,521427,110100,-200155,0,0,0,0,0,0,948,-1134540,1135488,265023,265023,265023,0,0,0,0,0,-79467,186504,-287,-13938,38175,52113,-200155,0,-200155,0,0
"2025-10-31","BXXY","USD","0001680689","2025-12-15","2025-12-15 06:14:13","2026","Q2",-9821,490,0,0,0,0,0,3144,0,5081,-4250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4250,4250,0,0,0,0,-4250,0,-4250,0,0
"2025-08-31","BYCRF","JPY","0000000000","2025-08-31","2025-08-30 20:00:00","2026","Q2",8213000000,609000000,0,0,-5328000000,-2829000000,-21000000,0,-2478000000,3347000000,6841000000,-82000000,0,0,0,-464000000,-546000000,-262000000,-262000000,0,0,0,0,0,0,-35000000,-35000000,0,-517000000,-814000000,0,5481000000,68285000000,62804000000,6841000000,-82000000,6759000000,0,0
"2025-07-31","BYFM.CN","USD","0000000000","2025-07-31","2025-07-31 00:00:00","2026","Q2",-185367,37897,0,0,-54,0,340,0,-394,-3341,-150865,-482,0,0,0,-26663,-27145,0,0,0,0,0,0,0,0,0,0,0,177380,177380,0,-627,138,765,-150865,-482,-151347,0,0
"2025-09-30","BYG.L","GBP","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",74266000,1149000,0,0,1022000,-1643000,50000,2615000,0,-18543000,57894000,-60833000,0,-1010999,0,0,-61844000,49280000,0,49280000,18000,18000,18000,0,0,-46251000,-46251000,0,-646000,2401000,0,-1549000,7216000,8765000,57894000,-60833000,-2939000,0,0
"2025-09-30","BYLOF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",99828357,1544485,0,0,1373772,-2208520,67210,3515083,0,-24925500,77821114,-81771718,0,-1358986,0,0,-83130704,66242176,0,66242176,24195,24195,24195,0,0,-62170594,-62170594,0,-868353,3227424,461916,-1620250,9699747,11319997,77821114,-81771718,-3950603,0,0
"2025-10-31","BZ.V","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q2",-8161506,18807,0,0,1470337,-830861,0,0,2301198,-586880,-7259242,-1084435,0,0,0,0,-1084435,-12937,-12937,0,24923494,24923494,24923494,0,0,0,0,0,4969,24915526,317170,16889020,27629522,10740502,-7259242,-234438,-7493680,0,0
"2025-08-31","BZYR","USD","0000724445","2025-10-14","2025-10-14 16:15:52","2026","Q2",331451,0,0,-254255,-19388,0,0,0,-19388,-152715,-94907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95017,95017,0,110,931,821,-94907,0,-94907,0,0
"2025-11-23","CAG","USD","0000023217","2025-12-19","2025-12-19 16:30:27","2026","Q2",-663600000,97000000,0,0,-188000000,-86200000,57900000,-13400000,-146300000,965200000,210600000,-71800000,36900000,0,0,100000,-34800000,-658900000,-1005400000,346500000,-300000,-300000,0,-300000,0,-167700000,-167700000,0,-200000,-827100000,-200000,-651500000,46600000,698100000,210600000,-71800000,138800000,0,0
"2025-09-30","CAHO","USD","0001678105","2025-11-14","2025-11-14 11:59:10","2026","Q2",-81861,9214,0,0,-1052,4431,0,9821,-19130,44064,-29635,0,0,0,0,-1029,-1029,0,0,0,0,0,0,0,0,0,0,0,24148,24148,27388,2338,7380,5042,-29635,0,-29635,0,0
"2025-08-31","CAML3.SA","BRL","0000000000","2025-08-31","2025-08-31 00:00:00","2026","Q2",78703000,66899000,0,1346000,781316000,384731000,707188000,0,-310603000,-578625000,349639000,-155313000,0,0,0,-1010000,-156323000,141566000,141566000,0,0,0,0,0,0,-25000000,-25000000,0,-12881000,103685000,-14143000,282858000,1907191000,1624333000,349639000,-155313000,194326000,0,144024000
"2025-08-31","CANOF","USD","0000000000","2025-08-31","2025-08-31 00:00:00","2026","Q2",-292423,175186,0,95566,-32017,2437,0,0,-34454,-238669,-292357,-17438,0,0,0,0,-17438,-111523,-111523,0,156047,156047,156047,0,0,0,0,0,40650,85174,0,-224621,238185,462806,-292357,-17438,-309795,0,0
"2025-09-30","CAR.L","GBP","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",367000,3139000,25000,0,-4531000,-2617000,-769000,-2230000,1085000,1443000,443000,-774000,0,0,0,0,-774000,7473000,0,7473000,0,0,0,0,0,0,0,0,-9296000,-1823000,-822000,-2976000,7769000,10745000,443000,-715000,-272000,0,0
"2025-07-31","CARD.L","GBP","0000000000","2025-07-31","2025-07-31 00:00:00","2026","Q2",5600000,25700000,0,1200000,-6600000,-1900000,-3500000,0,-1200000,-4500000,21400000,-5100000,0,0,0,-2500000,-7600000,5700000,5700000,0,500000,500000,500000,0,0,-12600000,-12600000,0,-4200000,-10600000,600000,3800000,19400000,16500000,24000000,-5100000,18900000,0,7000000
"2025-09-30","CARV","USD","0001016178","2025-11-13","2025-11-13 17:10:07","2026","Q2",-2431000,335000,0,0,-571000,0,0,0,-571000,1082000,-1585000,0,0,0,556000,11665000,12221000,0,0,0,0,0,0,0,0,0,0,0,-13724000,-13724000,0,-3088000,40747000,43835000,-1585000,168000,-1417000,0,0
"2025-10-31","CASY","USD","0000726958","2025-12-09","2025-12-09 16:32:06","2026","Q2",206336000,111416000,23450000,15438000,-18510000,2649000,22289000,-31081000,-12367000,8939000,347069000,-171054000,-77959000,0,0,6813000,-242200000,-18213000,-18213000,0,-31251000,-31251000,0,-31251000,0,-21209000,-21209000,0,-253000,-70926000,0,33943000,492016000,458073000,347069000,-171054000,176015000,54904000,38467000
"2025-09-30","CAT.AX","AUD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-13310005,25062029,0,0,0,0,0,0,0,24631230,36383254,-26846990,-4883938,0,0,0,-31730929,-5462969,0,-5462969,2538474,2538474,2538474,0,0,0,0,0,-1327912,-4252407,-655898,-255980,17007921,17263901,36383254,-11247104,25136150,0,0
"2025-09-30","CAZGF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-8798179,16566502,0,0,0,0,0,0,0,16281735,24050058,-17746397,-3228380,0,0,0,-20974778,-3611132,0,-3611132,1677982,1677982,1677982,0,0,0,0,0,-877776,-2810926,199851,464205,11242576,10778371,24050058,-7434561,16615497,0,0
"2025-09-30","CBCFF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",21922680,27763320,0,0,9484280,-11782680,-14703000,23970960,11999000,9856080,69026360,-60076120,-14317680,-41141360,48604400,-757120,-67687880,5678400,-1081600,6760000,0,0,0,0,0,-784160,-784160,0,-6760,4887480,59060613,65286573,343908240,278621667,69026360,-58027840,10998520,0,0
"2025-09-30","CBOX.L","GBP","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1935613,1215583,0,0,-768903,-1417979,-99518,621965,126629,122552,2504845,-1760226,23281,0,0,0,-1736945,-1025792,0,-1025792,0,0,0,0,0,-2992000,-2992000,0,-359390,-4377182,0,-3609282,2716492,6325774,2504845,-1394865,1109980,0,0
"2025-09-30","CCC.NZ","NZD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",68000,228000,0,0,-126000,0,0,0,-126000,-35000,135000,-512000,0,0,0,2029000,1517000,-1546000,0,-1546000,220000,220000,220000,0,0,0,0,0,-2121000,-3447000,-58000,-1853000,833000,2686000,135000,-512000,-377000,0,0
"2025-09-30","CCEGF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",493321,4219443,33605,0,-6090570,-3517771,-1033689,-2997566,1458457,1939681,595480,-1040410,0,0,0,0,-1040410,10045206,0,10045206,0,0,0,0,0,0,0,0,-12495682,-2450476,-538672,-3434078,10443089,13877167,595480,-961103,-365622,0,0
"2025-08-31","CCGPY","USD","0000000000","2025-08-31","2025-08-30 20:00:00","2026","Q2",22828519,18399104,0,0,-5224437,-45657038,1703620,39637577,-908597,8745254,44748440,-5224437,340724,0,0,0,-4883713,0,0,0,-17149782,-17149782,0,-17149782,0,-18058380,-18058380,0,-11925347,-47133509,11546582,4277800,154037800,149760000,44748440,-5224440,39524000,0,0
"2025-09-30","CCOEF","USD","0001551467","2025-09-30","2025-09-29 20:00:00","2026","Q2",69465760,8693360,0,0,-103407720,1108640,-92321320,11431160,-23626200,20874880,-4373720,-7219680,0,-152005360,0,-696280,-159921320,-44555160,-20280000,-24275160,0,0,0,0,0,60840,60840,0,-2487680,-46982000,-145471511,-356748551,706785040,1063533591,-4373720,-5881200,-10254920,0,0
"2025-09-30","CCOEY","USD","0001551467","2025-09-30","2025-09-29 20:00:00","2026","Q2",69681074,8720305,0,0,-105276299,596273,-93988740,11678075,-23561908,22264895,-4610025,-7111058,0,-154439465,-441458,-709837,-162701818,-45422677,-20674864,-24747812,0,0,0,0,0,336087,336087,0,-2525245,-47611835,-138212580,-353136258,707952737,1061088995,-4610025,-5751284,-10361310,0,0
"2025-09-30","CCORF","CAD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",-186810000,18807000,15593000,9584000,-6365070,-372306694,0,353752856,12188768,134931590,-14259480,-1865000,0,0,0,-38848472,-40713472,-12253000,-12253000,0,0,0,0,0,0,-17993000,-8375000,-9618000,119810038,89564038,28299094,62890180,1196585054,1133694874,-14259480,-1339070,-15598550,7660000,34205000
"2025-08-31","CCR.L","GBP","0000000000","2025-08-31","2025-08-30 20:00:00","2026","Q2",17137167,13812045,0,0,-3921938,-34274335,1278893,29755579,-682076,6564984,33592258,-3921938,255778,0,0,0,-3666160,0,0,0,-12874190,-12874190,0,-12874190,0,-13556266,-13556266,0,-8952253,-35382709,532629,-4923982,114013396,118937378,33592258,-3921938,29670320,0,0
"2025-09-30","CCTG","USD","0001931717","2025-12-23","2025-12-23 16:20:49","2026","Q2",-124299,52245,-13550,0,10878,-38173,-20135,68885,302.0626458038896,22293,-52433,-6317,0,0,0,-55252,-61569,0,0,0,0,0,0,0,0,0,0,0,0,0,2270,-111732,363115,474847,-52433,-1856,-54290,0,0
"2025-09-30","CDGXF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",28424029,7188410,0,0,0,0,0,0,0,-24783374,10829065,-4644275,501182,-568956099,560927548,459895,-11711749,0,0,0,297389,297389,297389,0,0,-8681636,-8681636,0,-2938747,-11322994,4048909,-8156769,216766549,224923318,10829065,-4644275,6184789,0,0
"2025-09-30","CDGXY","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",28322823,7162815,0,0,0,0,0,0,0,-24695131,10790507,-4627739,499398,-566930298,558930334,458256,-11670049,0,0,0,296331,296331,296331,0,0,-8650725,-8650725,0,-2928284,-11282678,4067663,-8094557,216898341,224992898,10790507,-4627737,6162770,0,0
"2025-09-30","CDNMF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1955,53.132,0,0,-26235,-845,0,0,-25389,10024,-14202,0,0,0,23363,0,23363,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.152999999998428,9155,9383,227.69499999999996,-14202,0,-14202,0,0
"2025-09-30","CEUMF","CAD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",-57295,36652,0,0,344995,-65278,930220,-510811,-9136,-26747,297605,-113907,0,0,968686,23307,878086,-25469,-25469,0,0,0,0,0,0,0,0,0,0,-25469,153289,1303511,2947813,1644302,297605,-113907,183698,0,0
"2025-09-30","CF-PC.TO","CAD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",-186810000,18807000,15593000,9584000,92698000,-518533000,0,492692000,118539000,131831000,81703000,-1865000,0,0,0,-1415000,-3280000,-12253000,-12253000,0,0,0,0,0,0,-17993000,-8375000,-9618000,0,-30246000,5138000,53315000,1314450000,1261135000,81703000,-2037000,79666000,7660000,34205000
"2025-09-30","CF.TO","CAD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",-186810000,18807000,15593000,9584000,92698000,-518533000,0,492692000,118539000,131831000,81703000,-1865000,0,0,0,-1415000,-3280000,-12253000,-12253000,0,0,0,0,0,0,-17993000,-8375000,-9618000,0,-30246000,5138000,53315000,1314450000,1261135000,81703000,-2037000,79666000,7660000,34205000
"2025-09-30","CFR.SW","CHF","0000948401","2025-09-30","2025-09-29 20:00:00","2026","Q2",1681132818,740409832,0,0,-741345875,-172231870,-499846840,0,-69267165,55226524,1735423299,-380033365,-583154646,-9633752210,9195684192,-16848770,-1418104799,-3744171,0,-3744171,-165679570,-165679570,8424384,-174103955,0,-1767248753,-1767248753,0,-363184596,-2299857090,1517551851,-464986739,6804120322,7269107061,1735423299,-351016039,1384407260,0,0
"2025-09-30","CFRHF","USD","0000948401","2025-09-30","2025-09-29 20:00:00","2026","Q2",2110662253,929584544,0,0,-930759746,-216237112,-627557707,0,-86964925,69336901,2178823952,-477131890,-732150659,-12095175899,11545181504,-21153631,-1780430575,-4700806,0,-4700806,-208010700,-208010700,10576815,-218587516,0,-2218780810,-2218780810,0,-455978261,-2887470577,2820248854,331171654,8542573064,8211401410,2178823952,-440700637,1738123314,0,0
"2025-09-30","CFRUY","USD","0000948401","2025-09-30","2025-09-29 20:00:00","2026","Q2",2067996863,910793718,0,0,-911945164,-211866048,-614872118,0,-85206997,67935309,2134780726,-467487041,-717350804,-11850681356,11311804667,-20726027,-1744440561,-4605783,0,-4605783,-203805926,-203805926,10363013,-214168940,0,-2173929887,-2173929887,0,-446761016,-2829102612,2774403060,335640613,8551644378,8216003765,2134780726,-431792216,1702988510,0,0
"2025-09-30","CGDXF","USD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",-163045,0,0,389,61190,-134,0,0,61324,-198,-101664,0,0,0,0,0,0,130942,0,130942,0,0,0,0,0,0,0,0,0,130942,0,29278,38980,9702,-101664,0,-101664,0,0
"2025-07-31","CGNT","USD","0001824814","2025-09-09","2025-09-09 07:23:30","2026","Q2",1469000,3035000,0,5099000,-2449000,-7091000,1636000,0,3006000,-13473000,-6319000,-2051000,-4275000,0,0,18000,-6308000,-74000,-74000,0,-5758000,-5758000,0,-5758000,0,0,0,0,0,-5832000,209000,-18250000,84587000,102837000,-6319000,-2051000,-8370000,0,0
"2025-08-31","CGPZF","USD","0000000000","2025-08-31","2025-08-30 20:00:00","2026","Q2",23140317,18650404,0,0,-5295794,-46280634,1726889,40178958,-921007,8864699,45359626,-5295794,345377,0,0,0,-4950416,0,0,0,-17384019,-17384019,0,-17384019,0,-18305027,-18305027,0,-12088225,-47777271,11768491,4400430,153952289,149551859,45359626,-5295793,40063833,0,0
"2025-09-30","CGRN","USD","0001009759","2025-11-13","2025-11-13 16:16:15","2026","Q2",834000,1030000,0,111000,0,-5222000,387000,3068000,0,-1424000,551000,0,1410000,0,0,-255000,1155000,0,0,0,0,0,0,0,0,0,0,0,-637000,-637000,0,1069000,7697000,6628000,551000,0,551000,0,0
"2025-09-30","CHI.L","GBP","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",9888000,0,0,0,-21000,-25000,0,4000,0,-6805000,3062000,0,0,-25952000,19360000,0,-6592000,0,0,0,0,0,0,0,0,-2638000,0,0,223000,-2415000,8000,-5937000,3577000,9514000,3062000,0,3062000,0,0
"2025-07-31","CHPT","USD","0001777393","2025-09-08","2025-09-08 16:33:31","2026","Q2",-66179000,6926000,0,18216000,30920000,2649000,522000,9713000,18036000,3965000,-6152000,-1298000,0,0,0,0,-1298000,0,0,0,-37000,-37000,-37000,0,0,0,0,0,5689000,5652000,-28000,-1826000,194523000,196349000,-6152000,-1298000,-7450000,441000,152000
"2025-09-30","CIA.AX","AUD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",63041707,50070171,41346513,0,-47306602,-96767069,17321848,36738164,-4599545,27504330,134656119,-132796118,95068,0,-86.63580199009999,-24570,-132725707,224957293,224957293,0,-318386,-318386,-318386,0,0,-59641222,0,-59641222,-4671224,160326461,-6152065,156104808,352983653,196878845,134656119,-125694239,8961880,0,0
"2025-09-30","CIA.TO","CAD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",58038759,46096636,38065282,0,-43552382,-89087699,15947198,33822648,-4234528,25321604,123969899,-122257506,87523,0,-79.76044266225057,-22621,-122192684,207104833,207104833,0,-293119,-293119,-293119,0,0,-54908135,0,-54908135,-4300519,147603060,-670013,148710262,324971107,176260845,123969899,-115719228,8250671,0,0
"2025-09-30","CIAFF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",41671829,33097384,27330872,0,-31270610,-63964968,11450088,24284661,-3040391,18180912,89010387,-87780889,62841,0,-57.267997831495904,-16241,-87734347,148701270,148701270,0,-210459,-210459,-210459,0,0,-39424041,0,-39424041,-3087773,105978997,-3389373,103865664,233329254,129463590,89010387,-83086405,5923981,0,0
"2025-09-30","CIDM","USD","0001173204","2025-11-14","2025-11-14 17:31:18","2026","Q2",-5545000,1146000,0,494000,0,2527000,0,-3098000,0,-3266000,-7171000,0,0,0,0,-841000,-841000,0,0,0,0,0,0,0,0,0,0,0,8396000,8396000,-33000,351000,2336000,1985000,-7171000,0,-7171000,0,0
"2025-11-30","CIT.DE","EUR","0000723254","2025-11-30","2025-11-29 19:00:00","2026","Q2",427119243,0,10475714,0,-117374733,-55792296,1447750,36095470,-99125658,137837254,458057478,-91617876,-73839600,27592,0,-862270,-166292154,474895018,474895018,0,-547664542,-547664542,368189,-548032731,0,-157228837,-157228837,0,-7135282,-237133643,301489,54933170,173179964,118246794,458057478,-91617876,366439602,0,0
"2025-09-30","CJEWF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",325440920,115566465,0,0,-1255072105,-41938925,-867345780,-348780285,2992885,418361650,-395703070,-29170995,-5382055,-4020485,0,89915,-38483620,1446385535,1119313300,327072235,-202334440,-202334440,0,-202334440,0,-410384905,-410384905,0,-51868110,781798080,3730034,351341424,1325604000,974262576,-395703070,-29170994,-424874065,0,0
