"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","netIncome","depreciationAndAmortization","deferredIncomeTax","stockBasedCompensation","changeInWorkingCapital","accountsReceivables","inventory","accountsPayables","otherWorkingCapital","otherNonCashItems","netCashProvidedByOperatingActivities","investmentsInPropertyPlantAndEquipment","acquisitionsNet","purchasesOfInvestments","salesMaturitiesOfInvestments","otherInvestingActivities","netCashProvidedByInvestingActivities","netDebtIssuance","longTermNetDebtIssuance","shortTermNetDebtIssuance","netStockIssuance","netCommonStockIssuance","commonStockIssuance","commonStockRepurchased","netPreferredStockIssuance","netDividendsPaid","commonDividendsPaid","preferredDividendsPaid","otherFinancingActivities","netCashProvidedByFinancingActivities","effectOfForexChangesOnCash","netChangeInCash","cashAtEndOfPeriod","cashAtBeginningOfPeriod","operatingCashFlow","capitalExpenditure","freeCashFlow","incomeTaxesPaid","interestPaid"
"2025-03-31","COHANCE.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",420100000,0,0,149200000,0,0,0,0,0,-569300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-30","COHR","USD","0000820318","2025-08-15","2025-08-14 21:02:19","2025","Q4",29928832,250391225,-95345899,160122351,137165,-170277000,-202630000,217228000,155816165,-214949674,130284000,-440526514,-27000000,0,0,336835514,-130691000,-50626000,-50626000,0,48939000,48939000,0,48939000,0,-11438000,-11438000,0,-52113000,-65238000,72528000,6883000,1632913000,1626030000,130284000,-131350000,-1066000,-107784000,68905000
"2025-06-30","COI.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",0,0,0,0,0,0,0,0,0,-4116631,-4116631,0,0,0,0,-10443491,-10443491,0,0,0,11370577,11370577,11370577,0,0,0,0,0,-127935,11242642,0,-19256,0,19256,-4116631,-12998,-4129629,0,0
"2025-06-30","COL.AX","AUD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","Q4",503000000,901000000,0,0,0,0,0,0,0,682000000,2086000000,-830000000,80000000,-4000000,0,0,-754000000,-318000000,-318000000,0,1000000,1000000,0,1000000,0,-477000000,-477000000,0,-458000000,-1252000000,0,80000000,705000000,625000000,2086000000,-830000000,1256000000,0,0
"2025-03-31","COLINZ.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",1504000,0,0,0,0,0,0,0,0,-1504000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-09-30","COLO-B.CO","DKK","0000000000","2025-09-30","2025-09-29 20:00:00","2025","Q4",875000000,438000000,0,0,192000000,311000000,-176000000,166000000,-109000000,760000000,2265000000,-391000000,1000000,0,0,0,-390000000,-1575000000,0,-1575000000,0,0,0,0,0,0,0,0,-69000000,-1644000000,-10000000,221000000,947000000,726000000,2265000000,-368000000,1897000000,0,0
"2025-03-31","COLPAL.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",3550000000,0,0,0,0,0,0,0,0,-3550000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","COLPAL.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",3550000000,0,0,0,0,0,0,0,0,-3550000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","COLR.BR","EUR","0000000000","2025-03-31","2025-03-30 20:00:00","2025","Q4",143400000,212900000,0,0,41300000,-7300000,-29100000,69500000,8200000,-20600000,377000000,-241600000,-17300000,26200000,167800000,-1500000,-66400000,-60600000,0,-60600000,-116200000,-116200000,5700000,-121900000,0,-171100000,-171100000,0,-41300000,-389200000,-300000,-78900000,626800000,705700000,377000000,-241600000,135400000,0,0
"2025-03-31","COMCL.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-109650000,0,0,0,0,0,0,0,0,109650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","COMFINCAP.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",7685000,0,0,0,0,0,0,0,0,-7685000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","COMFINTE.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-58651000,0,0,0,0,0,0,0,0,58651000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","COMPEAU.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",74017000,0,0,0,0,0,0,0,0,-74017000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","COMPUSOFT.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",8504000,0,0,0,0,0,0,0,0,-8504000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","COMPUSOFT.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",8504000,0,0,0,0,0,0,0,0,-8504000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","COMSYN.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",80701000,0,0,0,0,0,0,0,0,-80701000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","COMSYN.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",80701000,0,0,0,0,0,0,0,0,-80701000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","CONART.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",12502817,0,0,0,0,0,0,0,0,-12502817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","CONCOR.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",2985300000,0,0,0,0,0,0,0,0,-2985300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","CONCOR.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",2985300000,0,0,0,0,0,0,0,0,-2985300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","CONCORDBIO.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",1403872000,0,0,0,0,0,0,0,0,-1403872000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","CONCORDBIO.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",1403872000,0,0,0,0,0,0,0,0,-1403872000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","CONFIPET.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",228100000,0,0,0,0,0,0,0,0,-228100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","CONFIPET.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",228100000,0,0,0,0,0,0,0,0,-228100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","CONSOFINVT.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",229332000,0,0,0,0,0,0,0,0,-229332000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","CONTICON.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-96.17,0,0,0,0,0,0,0,0,96.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","CONTILI.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",4709303,0,0,0,0,0,0,0,0,-4709303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","CONTPTR.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",4167000,0,0,0,0,0,0,0,0,-4167000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","CONTROLPR.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",666371000,0,0,0,0,0,0,0,0,-666371000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","CONTROLPR.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",666371000,0,0,0,0,0,0,0,0,-666371000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-01-31","CONXF","USD","0000000000","2025-01-31","2025-01-31 00:00:00","2025","Q4",-4266181,0,0,-26463,302237,-14914,0,0,317151,3195940,-794467,0,0,0,0,0,0,-8875,-8875,0,-486853,-486853,0,-486853,0,0,0,0,0,-495728,0,-1290195,8057730,9347925,-794467,0,-794467,0,100786
"2025-06-30","COPJF","USD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-32184414,55059233,0,2120573,-33021586,-1329472,-2749769,0,-28942345,36904698,28878504,-20709490,0,0,0,-619324,-21328814,0,0,0,0,0,0,0,0,0,0,0,-96090,-96090,1872049,9319143,40893585,31587547,28878504,-20709490,8169014,0,8585625
"2025-09-30","COR","USD","0001140859","2025-11-25","2025-11-25 14:23:01","2025","Q4",-339704000,246657000,0,0,2231087000,-945803000,-319548000,3755256000,-258818000,995377000,3133417000,-249812000,-91410000,0,0,19282000,-321940000,-582237000,-582237000,0,6520000,6520000,6520000,0,0,-107512000,-107512000,0,-553000,-683782000,-46883000,2080812000,4356138000,2275326000,3133417000,-249812000,2883605000,0,0
"2025-07-31","COR.V","CAD","0000000000","2025-07-31","2025-07-31 00:00:00","2025","Q4",2227378,-22357,0,0,-570757,509846,0,0,-1080603,-2230723,-596459,346902,0,0,0,-1029275,-682373,382830,205,382625,-61764,-61764,-61764,0,0,0,0,0,0,321066,0,-957767,646226,1603993,-596459,346902,-249557,0,0
"2025-03-31","CORALAB.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",28270000,0,0,0,0,0,0,0,0,-28270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","CORALFINAC.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",23464000,0,0,0,0,0,0,0,0,-23464000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","CORALFINAC.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",23464000,0,0,0,0,0,0,0,0,-23464000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","CORDSCABLE.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",44897000,0,0,0,0,0,0,0,0,-44897000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","CORDSCABLE.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",44897000,0,0,0,0,0,0,0,0,-44897000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","COROMANDEL.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",5796700000,0,0,0,0,0,0,0,0,-5796700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","COROMANDEL.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",5796700000,0,0,0,0,0,0,0,0,-5796700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-30","COS.AX","AUD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","Q4",3840182,1793193,0,0,442966,879610,9088,-461652,15920,-115658,5960683,-325029,-350000,0,0,0,-675029,-728228,0,-728228,0,0,0,0,0,-1819888,-1819888,0,-281918,-2830034,-11548,2444072,6089880,3645808,5960683,-156193,5804490,0,0
"2025-03-31","COSCO.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-13125000,0,0,0,0,0,0,0,0,13125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","COSMOFE.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-15500000,0,0,0,0,0,0,0,0,15500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","COSMOFIRST.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",271000000,0,0,0,0,0,0,0,0,-271000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","COSMOFIRST.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",271000000,0,0,0,0,0,0,0,0,-271000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-08-31","COST","USD","0000909832","2025-10-08","2025-10-07 21:16:06","2025","Q4",2610000000,774000000,0,140000000,350000000,0,584000000,-200000000,-34000000,-7000000,3867000000,-1966000000,0,-455000000,355000000,98000000,-1968000000,-159000000,-132000000,-27000000,-280000000,-280000000,0,-280000000,0,-1153000000,-1153000000,0,-1000000,-1593000000,19000000,325000000,14161000000,13836000000,3867000000,-1966000000,1901000000,-1648000000,-81000000
"2025-08-31","COST.BA","USD","0000909832","2025-10-08","2025-10-07 21:16:06","2025","Q4",2610000000,774000000,0,140000000,350000000,0,584000000,-200000000,-34000000,-7000000,3867000000,-1966000000,0,-455000000,355000000,98000000,-1968000000,-159000000,-132000000,-27000000,-280000000,-280000000,0,-280000000,0,-1153000000,-1153000000,0,-1000000,-1593000000,19000000,325000000,14161000000,13836000000,3867000000,-1966000000,1901000000,1269000000,25000000
"2025-08-31","COST.NE","USD","0000909832","2025-10-08","2025-10-07 21:16:06","2025","Q4",2610000000,774000000,0,140000000,350000000,0,584000000,-200000000,-34000000,-7000000,3867000000,-1966000000,0,-455000000,355000000,98000000,-1968000000,-159000000,-132000000,-27000000,-280000000,-280000000,0,-280000000,0,-1153000000,-1153000000,0,-1000000,-1593000000,19000000,325000000,14161000000,13836000000,3867000000,-1966000000,1901000000,1269000000,25000000
"2025-05-20","COSXF","JPY","0000000000","2025-05-20","2025-05-20 00:00:00","2025","Q4",-394000000,401678500,0,0,422382500,0,385195000,0,37187500,474773500,904834500,-278599500,0,0,0,-35298500,-313898000,0,0,0,0,0,0,0,0,-554953500,-554953500,0,-31900000,-586853500,-178490000,0,0,0,904834500,-278599500,626235000,0,1861500
"2025-03-31","COSYN.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",730000,0,0,0,0,0,0,0,0,-730000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-30","COTY","USD","0001024305","2025-08-21","2025-08-21 16:43:00","2025","Q4",-69300000,104700000,-46300000,5300000,17100000,74900000,-42100000,-85000000,69300000,71700000,83200000,-48300000,0,0,0,0,-48300000,-23700000,-388600000,364900000,0,0,0,0,0,-3400000,-3400000,0,-15600000,-42700000,18800000,11000000,270400000,259400000,83200000,-48300000,34900000,-42600000,-112100000
"2025-03-31","COUNCODOS.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",887000,0,0,0,0,0,0,0,0,-887000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","COUNCODOS.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",887000,0,0,0,0,0,0,0,0,-887000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-09-30","COV.V","CAD","0000000000","2025-09-30","2025-09-30 00:00:00","2025","Q4",358337,248144,0,63634,-1371972,-1150423,800937,-987446,-35040,34646,-667211,-114000,0,0,0,-66214,-180214,-182037,-182037,0,0,0,0,0,0,0,0,0,0,-182037,305972,-723490,17367288,18090778,-667211,-113999,-781210,0,0
"2025-06-30","COY.AX","AUD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","Q4",-1406543,0,0,0,0,0,0,0,0,873022,-533521,-1048237,0,0,0,0,-1048237,0,0,0,1750000,1750000,1750000,0,0,0,0,0,0,1750000,0,168242,1559849,1391607,-533521,-3619,-537140,0,0
"2025-08-03","CPB","USD","0000016732","2025-09-18","2025-09-18 07:40:12","2025","Q4",145000000,106000000,4000000,5000000,-60000000,83000000,-129000000,0,-14000000,59000000,259000000,-130000000,11000000,0,0,12000000,-107000000,-46000000,0,-46000000,-2000000,-2000000,0,-2000000,0,-116000000,-116000000,0,0,-164000000,1000000,-11000000,132000000,143000000,259000000,-130000000,129000000,0,0
"2025-03-31","CPBLF","AUD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",129400000,120500000,0,9000000,-66500000,-49000000,-17500000,0,0,36400000,228800000,-91000000,-24400000,0,0,30300000,-85100000,0,0,0,0,0,0,0,0,-87200000,-87200000,0,-64700000,-151900000,21600000,-254600000,0,254600000,228800000,-91000000,137800000,0,52700000
"2025-09-30","CPG.L","GBP","0000000000","2025-09-30","2025-09-29 20:00:00","2025","Q4",707107677,553615389,0,0,250394720,-274158568,-16203885,540757174,0,-24130266,1486987520,-570003217,-125744150,-31137705,0,30812993,-696072079,-526758628,0,-526758628,4826295,4826295,0,4826295,0,-252787373,-252787373,0,-50439776,-825159482,-44551028,-78795069,427112349,505907418,1486987520,-213250350,1273737170,0,0
"2025-02-28","CPI.JO","ZAR","0000000000","2025-02-28","2025-02-28 00:00:00","2025","Q4",7319245000,722902000,0,604882000,-20633209000,0,0,0,-20633209000,6429063000,-5557117000,-346434000,-495000,0,0,6037323000,5690394000,0,0,0,-55080000,-55080000,0,-55080000,0,0,0,0,16003432000,15948352000,5229000,-22642000000,0,22642000000,-5557117000,-346434000,-5903551000,0,4518815000
"2025-03-31","CPL.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",51158000,0,0,0,0,0,0,0,0,-51158000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-30","CPM.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-232074,7652,0,9171,58594,58594,0,0,0,-46219,-202876,-49863,0,0,0,0,-49863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2138183,0,2138183,-202876,-49863,-252739,0,0
"2025-03-31","CPML.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-30","CPN.AX","AUD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","Q4",-2592587,-60,0,-6.292,285882,82068,0,194466,9348,1784530,-522239,-374089.37,0,0,0,337188,-36900,0,0,0,106726,106726,106726,0,0,0,0,0,56776,163502,0,472125,1887131,1415006,-2214475,-1250.37,-2215726,0,0
"2025-06-30","CPO.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-629877,355,0,4391,0,0,0,0,0,45781,-579350,-570471,0,0,0,-251720,-822191,0,0,0,529575,529575,529575,0,0,0,0,0,0,529575,1033469,161503,161503,0,-579350,-570471,-1149821,0,0
"2025-06-30","CPOP","USD","0001807389","2025-11-17","2025-11-17 16:01:18","2025","Q4",-9428574,43245,0,0,-3269471,-17913640,-5872203,21281534,-765162,12582176,-72624,66.0000000097,-599,-26959,199937,-2057,170388,1606026,1299213,306813,9976218,9976218,9976218,0,0,0,0,0,-9816240,1766004,21231,1884999,2926317,1041318,-72624,64.0000002329034,-72560,0,0
"2025-06-30","CPORF","AUD","0000000000","2025-06-30","2025-06-30 01:00:00","2025","Q4",-629877,355,0,4391,0,0,0,0,0,45781,-579350,-570471,0,0,0,-251720,-822191,0,0,0,0,0,0,0,0,0,0,0,529575,529575,32821,161503,161503,0,-579350,-570471,-1149821,0,0
"2025-03-31","CPRI","USD","0001530721","2025-05-28","2025-05-28 16:06:41","2025","Q4",-546000000,49000000,-66000000,12000000,209000000,15000000,55000000,76000000,63000000,651000000,309000000,-31000000,0,0,0,42000000,11000000,-145000000,-145000000,0,0,0,0,0,0,0,0,0,0,-145000000,-1000000,174000000,365000000,191000000,309000000,-31000000,278000000,42000000,23000000
"2025-07-31","CPRT","USD","0000900075","2025-09-26","2025-09-26 16:33:59","2025","Q4",395308000,52207000,-13507000,9099000,5932000,-32610000,4835000,13539000,20168000,-10563000,438476000,-87641000,27298000,-1988046000,2020000000,-10000,-28399000,-5000,-5000,0,9863000,9863000,9863000,0,0,0,0,0,-1924000,7934000,-3979000,414032000,2780531000,2366499000,438476000,-87641000,350835000,-318989000,47000
"2025-06-30","CPV.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-5860883,283805,0,179659,622658,428115,0,0,194543,1032688,-3742073,-5890,0,0,0,-558919,-564809,409159,409159,0,319450,319450,319450,0,0,0,0,0,-36958,691651,-157,-3615388,3591254,7206642,-3742073,-5890,-3747963,0,0
"2025-10-31","CPZ","USD","0001717457","2025-10-31","2025-10-30 20:00:00","2025","Q4",12404700,0,0,0,63395,192181,0,-46908,-81878,28414511,40882606,0,0,-448396028,515847843,0,67451815,0,0,0,0,0,0,0,0,-16491043,0,0,0,-16491043,-4993825,86849553,204231915,117382362,40882606,4,40882610,0,0
"2025-06-30","CQE.AX","AUD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","Q4",40000000,0,0,0,0,0,0,0,0,-11800000,28200000,0,0,-55200000,75200000,0,20000000,-9000000,-9000000,0,-7000000,-7000000,0,-7000000,0,-28300000,0,0,0,-44300000,0,3900000,20000000,16100000,28200000,0,28200000,0,0
"2025-06-30","CQR.AX","AUD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","Q4",105200000,0,0,0,0,0,0,0,0,-35200000,70000000,-25000000,0,-175800000,139400000,0,-61400000,68000000,68000000,0,0,0,0,0,0,-71400000,0,0,-100000,-3500000,0,5100000,38500000,33400000,70000000,-25000000,45000000,0,0
"2025-06-30","CR1.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",0,0,0,0,0,0,0,0,0,-1122033,-1122033,-19063,0,0,0,0,-19063,0,0,0,160000,160000,160000,0,0,0,0,0,-160000,0,0,-1311997,0,1311997,-1122033,6673,-1115360,0,0
"2025-06-30","CR9.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-377527,697,0,-12854,-7387,-9423,0,0,2036,2515,-394556,10331,0,0,0,0,10331,-52844,0,-52844,976864,976864,976864,0,0,0,0,0,0,924020,0,539795,607835,68040,-394556,10331,-384225,0,0
"2025-03-31","CRAFTSMAN.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",667600000,0,0,0,0,0,0,0,0,-667600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","CRAFTSMAN.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",667600000,0,0,0,0,0,0,0,0,-667600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","CRANEINFRA.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",2333000,0,0,0,0,0,0,0,0,-2333000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","CRANESSOFT.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-111036000,0,0,0,0,0,0,0,0,111036000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","CRAVATEX.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",14440000,0,0,0,0,0,0,0,0,-14440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-30","CRBBF","CAD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",6201000,4122000,2334000,0,4173000,-9904000,-1053000,0,15130000,-1296000,15534000,-338000,0,0,0,-10094000,-10432000,1625000,-540000,2165000,0,0,0,0,0,-6548000,-6548000,0,0,-4923000,0,179000,179000,0,15534000,-354000,15180000,0,0
"2025-03-31","CRDIY","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",20047000000,0,0,0,0,0,0,0,0,-20047000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-04-30","CRDO","USD","0001807794","2025-07-02","2025-07-01 17:52:06","2025","Q4",36588000,7657000,0,27862000,-18757000,-12988000,-38793000,19587000,13437000,4472000,57822000,-3655000,0,-145010000,30000000,0,-118665000,0,0,0,0,0,0,0,0,0,0,0,-1972000,-1972000,-65000,-62880000,236328000,299208000,57822000,-3655000,54167000,0,0
"2025-08-31","CRE.V","CAD","0000000000","2025-08-31","2025-08-31 00:00:00","2025","Q4",1127605,13655,1477334,377180,-1568838,-2653209,0,0,1084371,-3001577,-1574641,-114462,0,0,2000000,-35418,1850120,-5216,-5216,0,0,0,0,0,0,0,0,0,0,-5216,0,270263,10632631,10362368,-1574641,-114462,-1689103,0,0
"2025-06-30","CREAF","USD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-2187500,270500,0,-42500,-28500,452000,904500,0,-1385000,-394000,-2382000,-3000,0,0,0,125000,122000,0,0,0,0,0,0,0,0,0,0,0,-246500,-246500,964000,0,0,0,-2382000,-3000,-2385000,0,19000
"2025-03-31","CREATIVE.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",137301000,0,0,0,0,0,0,0,0,-137301000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
