"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","cashAndCashEquivalents","shortTermInvestments","cashAndShortTermInvestments","netReceivables","accountsReceivables","otherReceivables","inventory","prepaids","otherCurrentAssets","totalCurrentAssets","propertyPlantEquipmentNet","goodwill","intangibleAssets","goodwillAndIntangibleAssets","longTermInvestments","taxAssets","otherNonCurrentAssets","totalNonCurrentAssets","otherAssets","totalAssets","totalPayables","accountPayables","otherPayables","accruedExpenses","shortTermDebt","capitalLeaseObligationsCurrent","taxPayables","deferredRevenue","otherCurrentLiabilities","totalCurrentLiabilities","longTermDebt","capitalLeaseObligationsNonCurrent","deferredRevenueNonCurrent","deferredTaxLiabilitiesNonCurrent","otherNonCurrentLiabilities","totalNonCurrentLiabilities","otherLiabilities","capitalLeaseObligations","totalLiabilities","treasuryStock","preferredStock","commonStock","retainedEarnings","additionalPaidInCapital","accumulatedOtherComprehensiveIncomeLoss","otherTotalStockholdersEquity","totalStockholdersEquity","totalEquity","minorityInterest","totalLiabilitiesAndTotalEquity","totalInvestments","totalDebt","netDebt"
"2025-09-30","WABAG.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",5822000000,2497000000,8319000000,22383000000,22235000000,148000000,451000000,0,12442000000,43595000000,642000000,0,29000000,29000000,9800000000,338000000,217000000,11026000000,0,54621000000,11250000000,11204000000,46000000,0,723000000,11000000,46000000,0,12596000000,24580000000,1642000000,28000000,0,0,5081000000,6751000000,0,39000000,31331000000,0,0,125000000,0,4011000000,4000000,19099000000,23235000000,23290000000,55000000,54621000000,9801000000,2404000000,-3418000000
"2025-09-30","WABAG.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",5822000000,2497000000,8319000000,22383000000,22235000000,148000000,451000000,0,12442000000,43595000000,642000000,0,29000000,29000000,9800000000,338000000,217000000,11026000000,0,54621000000,11250000000,11204000000,46000000,0,723000000,11000000,46000000,0,12596000000,24580000000,1642000000,28000000,0,0,5081000000,6751000000,0,39000000,31331000000,0,0,125000000,0,4011000000,4000000,19099000000,23235000000,23290000000,55000000,54621000000,9801000000,2404000000,-3418000000
"2025-09-30","WACLY","JPY","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",38838000000,3522000000,42360000000,16399000000,16399000000,0,50253000000,0,4716000000,113728000000,46906000000,15671000000,11537000000,27208000000,466473000,6560000000,87774527000,168915000000,0,282643000000,20631000000,14157000000,6474000000,0,6682000000,4241000000,6474000000,0,14169000000,45723000000,5498000000,7575000000,0,17830000000,2539000000,33442000000,0,11816000000,79165000000,-13631000000,0,13260000000,156282000000,280000000,300295000,44349000000,200540000000,203478000000,2938000000,282643000000,466473000,23996000000,-14842000000
"2025-09-30","WACMF","JPY","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",19830000000,0,19830000000,14703000000,14703000000,0,15136000000,0,6241000000,55910000000,4281000000,0,1205000000,1205000000,0,0,9823000000,15309000000,3000000,71222000000,15554000000,14194000000,1360000000,0,3000000000,0,1360000000,0,10650000000,29204000000,7000000000,0,0,0,1722000000,8722000000,0,0,37926000000,-311000000,0,4203000000,21500000000,4044000000,0,3860000000,33296000000,33296000000,0,71222000000,0,10000000000,-9830000000
"2025-09-30","WACMY","JPY","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",134272268,0,134272268,99475234,99475234,0,15136000000,0,-14991171479,378576023,4281000000,0,8159257,8159257,0,0,-4185479127,103680130,0,71222000000,15554000000,14194000000,1360000000,0,20313505,0,1360000000,0,13629686495,29204000000,47398178,0,0,0,11632867,59031045,0,0,37926000000,-311000000,0,4203000000,21500000000,4044000000,0,3860000000,33296000000,33296000000,0,482235839,0,67711683,-66560585
"2025-09-30","WAGEND.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",1315000,1000,1316000,109890000,4448000,105442000,0,0,2735000,113941000,103000,0,0,0,0,0,0,103000,0,114044000,0,0,0,0,14248000,0,0,0,365000,14613000,7325000,0,0,0,-1000,7324000,0,0,21937000,0,0,94250000,0,0,0,-2143000,92107000,92107000,0,114044000,1000,21573000,12933000
"2025-09-30","WALCHANNAG.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",441800000,1711600000,2153400000,689400000,689400000,0,1208200000,0,635600000,4686600000,2699900000,0,5100000,5100000,0,0,1259000000,3964000000,-200000,8650400000,569400000,569400000,0,0,1511700000,0,0,0,1995500000,4076600000,428900000,0,0,0,662800000,1091700000,0,0,5168300000,0,0,135700000,0,0,0,3346400000,3482100000,3482100000,0,8650400000,774600000,1940600000,1498800000
"2025-09-30","WALCHANNAG.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",441800000,1711600000,2153400000,689400000,689400000,0,1208200000,0,635600000,4686600000,2699900000,0,5100000,5100000,0,0,1259000000,3964000000,-200000,8650400000,569400000,569400000,0,0,1511700000,0,0,0,1995500000,4076600000,428900000,0,0,0,662800000,1091700000,0,0,5168300000,0,0,135700000,0,0,0,3346400000,3482100000,3482100000,0,8650400000,774600000,1940600000,1498800000
"2025-09-30","WALCHPF.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",18456000,96471000,114927000,57292000,57292000,0,0,0,3266000,175485000,18235000,0,682000,682000,0,6394000,160729000,186040000,0,361525000,8348000,8348000,0,0,1180000,0,0,0,50536000,60064000,938000,0,0,0,7902000,8840000,0,0,68904000,0,0,29039000,0,0,0,263582000,292621000,292621000,0,361525000,130204000,2118000,-16338000
"2025-09-30","WALLFORT.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",6262000,310200000,316462000,10048000,10048000,0,0,0,0,326510000,20609000,0,0,0,0,34710000,1405090000,1460409000,0,1786919000,42136000,24259000,17877000,0,0,0,17877000,0,0,42136000,0,0,0,0,14307000,14307000,0,0,56443000,0,0,96872000,0,0,0,1633604000,1730476000,1730476000,0,1786919000,310200000,0,-6262000
"2025-09-30","WANBURY.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",44843000,86708000,131551000,1273611000,1273611000,0,463668000,0,377707000,2246537000,2122421000,0,1991000,1991000,38129000,70382000,86209000,2319132000,0,4565669000,1125413000,1125413000,0,0,500164000,21234000,0,0,206413000,1853224000,1439412000,0,0,0,200766000,1640178000,0,21234000,3493402000,0,0,348770000,0,0,0,723497000,1072267000,1072267000,0,4565669000,98255000,1960810000,1915967000
"2025-09-30","WANBURY.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",44843000,86708000,131551000,1273611000,1273611000,0,463668000,0,377707000,2246537000,2122421000,0,1991000,1991000,38129000,70382000,86209000,2319132000,0,4565669000,1125413000,1125413000,0,0,500164000,21234000,0,0,206413000,1853224000,1439412000,0,0,0,200766000,1640178000,0,21234000,3493402000,0,0,348770000,0,0,0,723497000,1072267000,1072267000,0,4565669000,98255000,1960810000,1915967000
"2025-09-30","WARRENTEA.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",700000,269000000,269700000,700000,0,700000,0,0,4500000,274900000,55100000,0,100000,100000,401500000,27900000,305300000,789900000,0,1064800000,83200000,1800000,81400000,0,0,1200000,81400000,0,5000000,89400000,0,13600000,0,0,0,13600000,0,14800000,103000000,0,0,119500000,0,0,0,842300000,961800000,961800000,0,1064800000,545300000,14800000,14100000
"2025-09-30","WATERBASE.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",62574000,0,62574000,323103000,323103000,0,1000799000,0,85249000,1471725000,739742000,0,1323000,1323000,127394000,154737000,67352000,1090548000,0,2562273000,455294000,455294000,0,0,498576000,0,0,0,110584999,1064454999,0,0,0,0,30565000,30565000,0,0,1095020000,0,0,414268000,0,0,0,1052985000,1467253000,1467253000,0,2562273000,127394000,498576000,436002000
"2025-09-30","WATERBASE.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",62574000,0,62574000,323103000,323103000,0,1000799000,0,85249000,1471725000,739742000,0,1323000,1323000,127394000,154737000,67352000,1090548000,0,2562273000,455294000,455294000,0,0,498576000,0,0,0,110584999,1064454999,0,0,0,0,30565000,30565000,0,0,1095020000,0,0,414268000,0,0,0,1052985000,1467253000,1467253000,0,2562273000,127394000,498576000,436002000
"2025-09-30","WAVE.PA","EUR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",33524000,0,33524000,264589000,245080000,19509000,0,8092000,-1000,306204000,33867000,519116000,62598000,581714000,2228000,0,10467000,628276000,0,934480000,91228000,34775000,56453000,0,14935000,8986000,56453000,0,108683000,223832000,639000,15965000,0,0,48623000,65227000,0,24951000,289059000,0,0,623000,0,265432000,378016000,0,644071000,645421000,1350000,934480000,2228000,40525000,7001000
"2025-09-30","WBE.V","CAD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",277434,0,277434,1848009,1848009,0,2171505,282590,0,4579538,7725000,0,0,0,0,95780,0,7820781,0,12400319,1489580,1343857,145723,0,309232,309232,145723,0,-309232,1798812,0,1053904,0,1614239,0,2668144,0,1363136,4466956,0,0,4206910,3240914,326989,158550,0,7933363,7933363,0,12400319,0,1363136,1085702
"2025-09-30","WBNEF","CAD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",277434,0,277434,1848009,1848009,0,2171505,282590,0,4579538,7725000,0,0,0,0,95780,0,7820781,0,12400319,1489580,1343857,145723,0,0,309232,145723,0,0,1798812,0,1053904,0,1614239,0,2668144,0,1363136,4466956,0,0,4206910,3240914,326989,0,158550,7933363,7933363,0,12400319,0,1363136,1085702
"2025-09-30","WCE.V","CAD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",123535,0,123535,400428,399968,460,0,25295,0,549258,6641921,0,0,0,0,0,0,6641921,0,7191179,566418,566418,0,0,1159347,0,0,0,162632,1888397,2421566,0,0,0,1910564,4332130,0,0,6220527,0,0,14602132,-15530096,0,1898616,0,970652,970652,0,7191179,0,3580913,3457378
"2025-09-30","WCO.NZ","NZD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",2737000,0,2737000,8298999,8298999,0,180000,0,105000,11321000,53153000,0,8427000,8427000,0,0,0,61580000,0,72901000,7603000,7477000,126000,0,10292000,0,0,0,0,17895000,31093000,13439000,0,0,0,44532000,0,13439000,62427000,0,0,24633000,-19178000,0,5019000,0,10474000,10474000,0,72901000,0,54824000,52087000
"2025-09-30","WCW.L","GBP","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",8999000,0,8999000,14013000,0,14013000,0,0,-23012000,0,9325000,0,0,2746000,0,0,-12071000,0,35507000,35507000,0,0,0,0,3281000,0,0,0,-3281000,0,0,8566000,0,0,-8566000,0,23144000,8566000,23144000,-312000,0,2888000,1301000,3763000,4723000,0,12363000,12363000,0,35507000,0,11847000,2848000
"2025-07-31","WDAY","USD","0001327811","2025-08-22","2025-08-22 16:02:42","2026","Q2",1264000000,6922000000,8186000000,1671000000,1609000000,62000000,0,0,272000000,10129000000,1840000000,3478000000,320000000,3798000000,305000000,959000000,930000000,7832000000,0,17961000000,100000000,100000000,0,537000000,110000000,0,0,3852000000,346000000,4945000000,2985000000,681000000,65000000,0,113000000,3844000000,0,681000000,8789000000,-1900000000,0,0,-909000000,12055000000,-74000000,0,9172000000,9172000000,0,17961000000,7227000000,3776000000,2507000000
"2025-09-30","WEALTH.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",41680000,0,41680000,10471000,10471000,0,948709000,0,83293000,1084153000,9920000,0,1014000,1014000,0,1440000,503029000,515403000,1000,1599557000,20291000,955000,19336000,0,0,0,19336000,0,65588000,85879000,0,0,0,0,6652000,6652000,0,0,92531000,0,0,106550000,0,0,0,1400476000,1507026000,1507026000,0,1599557000,409243000,0,-41680000
"2025-09-30","WEB.AX","AUD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",481100000,0,481100000,378200000,364700000,13500000,0,29100000,49800000,938200000,21300000,0,729700000,729700000,0,15000000,0,766000000,0,1704200000,672500000,656800000,15700000,0,245900000,0,0,29900000,122700000,1071000000,0,4700000,0,17000000,8200000,29900000,0,4700000,1100900000,0,0,812600000,-51600000,0,-157700000,0,603300000,603300000,0,1704200000,0,250600000,-230500000
"2025-09-30","WEBELSOLAR.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",38900000,499100000,538000000,155900000,155900000,0,926600000,0,425300000,2045800000,4882800000,0,5000000,5000000,122400000,0,32700000,5042900000,0,7088700000,761800000,639300000,122500000,0,468100000,0,0,0,356300000,1586200000,1014300000,111200000,0,431000000,32100000,1588600000,0,111200000,3174800000,0,0,422100000,0,0,0,3491800000,3913900000,3913900000,0,7088700000,621500000,1593600000,1554700000
"2025-09-30","WEBELSOLAR.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",38900000,499100000,538000000,155900000,155900000,0,926600000,0,425300000,2045800000,4882800000,0,5000000,5000000,122400000,0,32700000,5042900000,0,7088700000,761800000,639300000,122500000,0,468100000,0,0,0,356300000,1586200000,1014300000,111200000,0,431000000,32100000,1588600000,0,111200000,3174800000,0,0,422100000,0,0,0,3491800000,3913900000,3913900000,0,7088700000,621500000,1593600000,1554700000
"2025-09-30","WEBJF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",318016722,0,318016722,249997764,241073994,8923770,0,19235682,32918796,620168964,14079726,0,482346294,482346294,0,9915300,0,506341320,0,1126510284,444535950,434157936,10378014,0,162544818,0,0,19764498,81107154,707952420,0,3106794,0,11237340,5420364,19764498,0,3106794,727716918,0,0,537144852,-34108632,0,-104242854,0,398793366,398793366,0,1126510284,0,165651612,-152365110
"2025-09-30","WEIZMANIND.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",27992000,3411000,31403000,118096000,113817000,4279000,70957000,0,46810000,267266000,317608000,0,0,0,331908000,0,1923000,651439000,0,918705000,155631000,155631000,0,0,59782000,7287000,0,0,35355000,258055000,7957000,0,0,16533000,3637000,28127000,0,7287000,286182000,0,0,154939000,0,0,0,477584000,632523000,632523000,0,918705000,331970000,75026000,47034000
"2025-09-30","WEIZMANIND.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",27992000,3411000,31403000,118096000,113817000,4279000,70957000,0,46810000,267266000,317608000,0,0,0,331908000,0,1923000,651439000,0,918705000,155631000,155631000,0,0,59782000,7287000,0,0,35355000,258055000,7957000,0,0,16533000,3637000,28127000,0,7287000,286182000,0,0,154939000,0,0,0,477584000,632523000,632523000,0,918705000,331970000,75026000,47034000
"2025-09-30","WEJTY","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",318849025,0,318849025,250652050,241704925,8947125,0,19286025,33004950,621792050,14116575,0,483608675,483608675,0,9941249,0,507666500,0,1129458550,445699375,435294200,10405175,0,162970225,0,0,19816225,81319424,709805249,0,3114925,0,11266750,5434550,19816225,0,3114925,729621474,0,0,538550649,-34197900,0,-104515674,0,399837075,399837075,0,1129458550,0,166085150,-152763875
"2025-09-30","WEL.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",41245000,0,41245000,1680924000,1637645000,43279000,595080000,0,95070000,2412319000,456547000,151868000,0,151868000,0,6246000,625000,615286000,-1000,3027604000,984839000,984839000,0,0,747914000,0,0,0,69571000,1802324000,148733000,26233000,0,0,43041000,218007000,0,26233000,2020331000,0,158006000,134008000,0,0,0,713565000,1005579000,1007273000,1694000,3027604000,0,922880000,881635000
"2025-09-30","WELCORP.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",8350200000,5423300000,13773500000,16297200000,16292500000,4700000,51527200000,0,9725400000,91323300000,57146600000,3732000000,194000000,3926000000,9226000000,348100000,3416600000,74063300000,0,165386600000,33269700000,26501000000,6768700000,0,10541800000,0,0,0,25768900000,69580400000,3386300000,1525100000,0,3419200000,325300000,8655900000,0,1525100000,78236300000,0,193000000,1318000000,0,0,4431500000,76004500000,81947000000,84637500000,2690500000,165386600000,14649300000,15453200000,7103000000
"2025-09-30","WELCORP.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",8350200000,5423300000,13773500000,16297200000,16292500000,4700000,51527200000,0,9725400000,91323300000,57146600000,3732000000,194000000,3926000000,9226000000,348100000,3416600000,74063300000,0,165386600000,33269700000,26501000000,6768700000,0,10541800000,0,0,0,25768900000,69580400000,3386300000,1525100000,0,3419200000,325300000,8655900000,0,1525100000,78236300000,0,193000000,1318000000,0,0,4431500000,76004500000,81947000000,84637500000,2690500000,165386600000,14649300000,15453200000,7103000000
"2025-09-30","WELCURE.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",1236000,0,1236000,3844883000,3844883000,0,1435236000,0,199124000,5480479000,207000,0,0,0,847334000,0,885000,848426000,1000,6328906000,3257424000,3257424000,0,0,0,0,0,0,496347000,3753771000,1231989000,0,0,0,0,1231989000,0,0,4985760000,0,0,1124391000,0,0,0,218755000,1343146000,1343146000,0,6328906000,847334000,1231989000,1230753000
"2025-09-30","WELENT.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",893500000,10079000000,10972500000,14675600000,1095200000,13580400000,1557600000,0,8379700000,35585400000,1786900000,834100000,435900000,1270000000,0,281800000,24949600000,28288300000,0,63873700000,8090400000,8045900000,44500000,0,3458000000,70900000,44500000,0,6458300000,18077600000,15821400000,62000000,0,586500000,625600000,17095500000,0,132900000,35173100000,0,0,1367100000,0,0,0,25447200000,26814300000,28700600000,1886300000,63873700000,3232100000,19412300000,18518800000
"2025-09-30","WELENT.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",893500000,10079000000,10972500000,14675600000,1095200000,13580400000,1557600000,0,8379700000,35585400000,1786900000,834100000,435900000,1270000000,0,281800000,24949600000,28288300000,0,63873700000,8090400000,8045900000,44500000,0,3458000000,70900000,44500000,0,6458300000,18077600000,15821400000,62000000,0,586500000,625600000,17095500000,0,132900000,35173100000,0,0,1367100000,0,0,0,25447200000,26814300000,28700600000,1886300000,63873700000,3232100000,19412300000,18518800000
"2025-09-30","WELSPUNLIV.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",1969200000,10767300000,12736500000,14796700000,14789300000,7400000,20642200000,0,5368400000,53543800000,41868400000,1968000000,395900000,2363900000,0,520200000,4982000000,49734500000,0,103278300000,12579800000,11730100000,849700000,0,15259100000,278500000,849700000,0,5183900000,33301300000,8609700000,2698200000,0,4437800000,5399000000,21144700000,0,2976700000,54446000000,0,0,959100000,0,0,0,47305800000,48264900000,48832300000,567400000,103278300000,4071100000,26845500000,24876300000
"2025-09-30","WELSPUNLIV.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",1969200000,10767300000,12736500000,14796700000,14789300000,7400000,20642200000,0,5368400000,53543800000,41868400000,1968000000,395900000,2363900000,0,520200000,4982000000,49734500000,0,103278300000,12579800000,11730100000,849700000,0,15259100000,278500000,849700000,0,5183900000,33301300000,8609700000,2698200000,0,4437800000,5399000000,21144700000,0,2976700000,54446000000,0,0,959100000,0,0,0,47305800000,48264900000,48832300000,567400000,103278300000,4071100000,26845500000,24876300000
"2025-09-30","WELTI.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",1358000,1000,1359000,5813000,5813000,0,0,0,699000,7871000,6093000,0,0,0,0,0,0,6093000,1000,13965000,40767000,40767000,0,0,0,0,0,0,7737000,48504000,63982000,0,0,0,26967000,90949000,0,0,139453000,0,0,44413000,0,0,0,-169901000,-125488000,-125488000,0,13965000,1000,63982000,62624000
